CHIAVE,ID_NOTA,ELEMENTO_IT,ATTIVITA_IT,COMBO_DIRETTA_IT,COMBO_PARLATA_IT,ATECO2025,IT_INDEX_CLEAN
2814.0,,pile contenenti biossido di manganese,fabbricazione,"pile contenenti biossido di manganese, fabbricazione",fabbricazione di pile contenenti biossido di manganese,27.20.00,"pile contenenti biossido di manganese, fabbricazione"
2816.0,,sistemi di accumulo di energia a batterie,fabbricazione,"sistemi di accumulo di energia a batterie, fabbricazione",fabbricazione di sistemi di accumulo di energia a batterie,27.20.00,"sistemi di accumulo di energia a batterie, fabbricazione"
2817.0,,cavi a fibra ottica per la trasmissione di dati o la trasmissione in diretta di immagini,fabbricazione,"cavi a fibra ottica per la trasmissione di dati o la trasmissione in diretta di immagini, fabbricazione",fabbricazione di cavi a fibra ottica per la trasmissione di dati o la trasmissione in diretta di immagini,27.31.00,"cavi a fibra ottica per la trasmissione di dati o la trasmissione in diretta di immagini, fabbricazione"
2818.0,,cavi in fibra ottica,fabbricazione,"cavi in fibra ottica, fabbricazione",fabbricazione di cavi in fibra ottica,27.31.00,"cavi in fibra ottica, fabbricazione"
2819.0,,cavi elettronici ed elettrici,fabbricazione,"cavi elettronici ed elettrici, fabbricazione",fabbricazione di cavi elettronici ed elettrici,27.32.00,"cavi elettronici ed elettrici, fabbricazione"
2820.0,,cavi isolati,fabbricazione,"cavi isolati, fabbricazione",fabbricazione di cavi isolati,27.32.00,"cavi isolati, fabbricazione"
2821.0,,accessori di linea,fabbricazione,"accessori di linea, fabbricazione",fabbricazione di accessori di linea,27.33.00,"accessori di linea, fabbricazione"
2822.0,,accessori in plastica per linee elettriche,fabbricazione,"accessori in plastica per linee elettriche, fabbricazione",fabbricazione di accessori in plastica per linee elettriche,27.33.00,"accessori in plastica per linee elettriche, fabbricazione"
2823.0,,apparecchiature in plastica non conduttiva,fabbricazione,"apparecchiature in plastica non conduttiva, fabbricazione",fabbricazione di apparecchiature in plastica non conduttiva,27.33.00,"apparecchiature in plastica non conduttiva, fabbricazione"
2824.0,,attrezzature per cablaggio,fabbricazione,"attrezzature per cablaggio, fabbricazione",fabbricazione di attrezzature per cablaggio,27.33.00,"attrezzature per cablaggio, fabbricazione"
2825.0,,barre di distribuzione,fabbricazione,"barre di distribuzione, fabbricazione",fabbricazione di barre di distribuzione,27.33.00,"barre di distribuzione, fabbricazione"
2826.0,,canali di trasmissione,fabbricazione,"canali di trasmissione, fabbricazione",fabbricazione di canali di trasmissione,27.33.00,"canali di trasmissione, fabbricazione"
2827.0,,condotti elettrici,fabbricazione,"condotti elettrici, fabbricazione",fabbricazione di condotti elettrici,27.33.00,"condotti elettrici, fabbricazione"
2828.0,,conduttori elettrici,fabbricazione,"conduttori elettrici, fabbricazione",fabbricazione di conduttori elettrici,27.33.00,"conduttori elettrici, fabbricazione"
2830.0,,contenitori per circuiti elettrici,fabbricazione,"contenitori per circuiti elettrici, fabbricazione",fabbricazione di contenitori per circuiti elettrici,27.33.00,"contenitori per circuiti elettrici, fabbricazione"
2831.0,,copripresa,fabbricazione,"copripresa, fabbricazione",fabbricazione di copripresa,27.33.00,"copripresa, fabbricazione"
2832.0,,gfci interruttori di corto-circuito a terra,fabbricazione,"gfci interruttori di corto-circuito a terra, fabbricazione",fabbricazione di gfci interruttori di corto-circuito a terra,27.33.00,"gfci interruttori di corto circuito a terra, fabbricazione"
2833.0,,giunzioni,fabbricazione,"giunzioni, fabbricazione",fabbricazione di giunzioni,27.33.00,"giunzioni, fabbricazione"
2834.0,,interruttori a scatto,fabbricazione,"interruttori a scatto, fabbricazione",fabbricazione di interruttori a scatto,27.33.00,"interruttori a scatto, fabbricazione"
2835.0,,interruttori per circuiti elettrici,fabbricazione,"interruttori per circuiti elettrici, fabbricazione",fabbricazione di interruttori per circuiti elettrici,27.33.00,"interruttori per circuiti elettrici, fabbricazione"
2836.0,,parafulmini,fabbricazione,"parafulmini, fabbricazione",fabbricazione di parafulmini,27.33.00,"parafulmini, fabbricazione"
2837.0,,placche,fabbricazione,"placche, fabbricazione",fabbricazione di placche,27.33.00,"placche, fabbricazione"
2838.0,,portalampade,fabbricazione,"portalampade, fabbricazione",fabbricazione di portalampade,27.33.00,"portalampade, fabbricazione"
2839.0,,pulsanti,fabbricazione,"pulsanti, fabbricazione",fabbricazione di pulsanti,27.33.00,"pulsanti, fabbricazione"
2840.0,,scatole di derivazione in plastica,fabbricazione,"scatole di derivazione in plastica, fabbricazione",fabbricazione di scatole di derivazione in plastica,27.33.00,"scatole di derivazione in plastica, fabbricazione"
2841.0,,scatole di interruttori,fabbricazione,"scatole di interruttori, fabbricazione",fabbricazione di scatole di interruttori,27.33.00,"scatole di interruttori, fabbricazione"
2842.0,,spine,fabbricazione,"spine, fabbricazione",fabbricazione di spine,27.33.00,"spine, fabbricazione"
2843.0,,apparecchiature di illuminazione,fabbricazione,"apparecchiature di illuminazione, fabbricazione",fabbricazione di apparecchiature di illuminazione,27.40.01,"apparecchiature di illuminazione, fabbricazione"
2844.0,,allestimenti natalizi,fabbricazione,"allestimenti natalizi, fabbricazione",fabbricazione di allestimenti natalizi,27.40.02,"allestimenti natalizi, fabbricazione"
2845.0,,ghirlande luminose,fabbricazione,"ghirlande luminose, fabbricazione",fabbricazione di ghirlande luminose,27.40.02,"ghirlande luminose, fabbricazione"
2846.0,,luminarie per feste,fabbricazione,"luminarie per feste, fabbricazione",fabbricazione di luminarie per feste,27.40.02,"luminarie per feste, fabbricazione"
2847.0,,luminarie per feste patronali,fabbricazione,"luminarie per feste patronali, fabbricazione",fabbricazione di luminarie per feste patronali,27.40.02,"luminarie per feste patronali, fabbricazione"
2848.0,,altre apparecchiature di illuminazione,fabbricazione,"altre apparecchiature di illuminazione, fabbricazione",fabbricazione di altre apparecchiature di illuminazione,27.40.09,"altre apparecchiature di illuminazione, fabbricazione"
2849.0,,apparecchiature di illuminazione a soffitto o a parete,fabbricazione,"apparecchiature di illuminazione a soffitto o a parete, fabbricazione",fabbricazione di apparecchiature di illuminazione a soffitto o a parete,27.40.09,"apparecchiature di illuminazione a soffitto o a parete, fabbricazione"
2850.0,,apparecchiature di illuminazione solare,fabbricazione,"apparecchiature di illuminazione solare, fabbricazione",fabbricazione di apparecchiature di illuminazione solare,27.40.09,"apparecchiature di illuminazione solare, fabbricazione"
2851.0,,apparecchiature per illuminazione stradale,fabbricazione,"apparecchiature per illuminazione stradale, fabbricazione",fabbricazione di apparecchiature per illuminazione stradale,27.40.09,"apparecchiature per illuminazione stradale, fabbricazione"
2852.0,,apparecchiature per impianti di illuminazione,fabbricazione,"apparecchiature per impianti di illuminazione, fabbricazione",fabbricazione di apparecchiature per impianti di illuminazione,27.40.09,"apparecchiature per impianti di illuminazione, fabbricazione"
2853.0,,ceppi per caminetti elettrici,fabbricazione,"ceppi per caminetti elettrici, fabbricazione",fabbricazione di ceppi per caminetti elettrici,27.40.09,"ceppi per caminetti elettrici, fabbricazione"
2854.0,,fabbricazione di lampadari,fabbricazione,"fabbricazione di lampadari, fabbricazione",fabbricazione di fabbricazione di lampadari,27.40.09,"fabbricazione di lampadari, fabbricazione"
2855.0,,lampade,fabbricazione,"lampade, fabbricazione",fabbricazione di lampade,27.40.09,"lampade, fabbricazione"
2856.0,,lampade a carburo,fabbricazione,"lampade a carburo, fabbricazione",fabbricazione di lampade a carburo,27.40.09,"lampade a carburo, fabbricazione"
2857.0,,lampade anti-insetti elettriche,fabbricazione,"lampade anti-insetti elettriche, fabbricazione",fabbricazione di lampade anti-insetti elettriche,27.40.09,"lampade anti insetti elettriche, fabbricazione"
2859.0,,lampadine,fabbricazione,"lampadine, fabbricazione",fabbricazione di lampadine,27.40.09,"lampadine, fabbricazione"
2860.0,,lanterne,fabbricazione,"lanterne, fabbricazione",fabbricazione di lanterne,27.40.09,"lanterne, fabbricazione"
2861.0,,riflettori,fabbricazione,"riflettori, fabbricazione",fabbricazione di riflettori,27.40.09,"riflettori, fabbricazione"
2862.0,,torce elettriche,fabbricazione,"torce elettriche, fabbricazione",fabbricazione di torce elettriche,27.40.09,"torce elettriche, fabbricazione"
2863.0,,affilatrici per coltelli,fabbricazione,"affilatrici per coltelli, fabbricazione",fabbricazione di affilatrici per coltelli,27.51.00,"affilatrici per coltelli, fabbricazione"
2864.0,,altri apparecchi elettrici per l'igiene personale,fabbricazione,"altri apparecchi elettrici per l'igiene personale, fabbricazione",fabbricazione di altri apparecchi elettrici per l'igiene personale,27.51.00,"altri apparecchi elettrici per igiene personale, fabbricazione"
2865.0,,apparecchi di riscaldamento portatili,fabbricazione,"apparecchi di riscaldamento portatili, fabbricazione",fabbricazione di apparecchi di riscaldamento portatili,27.51.00,"apparecchi di riscaldamento portatili, fabbricazione"
2866.0,,apriscatole,fabbricazione,"apriscatole, fabbricazione",fabbricazione di apriscatole,27.51.00,"apriscatole, fabbricazione"
2867.0,,arricciacapelli,fabbricazione,"arricciacapelli, fabbricazione",fabbricazione di arricciacapelli,27.51.00,"arricciacapelli, fabbricazione"
2868.0,,asciugacapelli,fabbricazione,"asciugacapelli, fabbricazione",fabbricazione di asciugacapelli,27.51.00,"asciugacapelli, fabbricazione"
2869.0,,asciugatrici,fabbricazione,"asciugatrici, fabbricazione",fabbricazione di asciugatrici,27.51.00,"asciugatrici, fabbricazione"
2870.0,,aspirapolvere,fabbricazione,"aspirapolvere, fabbricazione",fabbricazione di aspirapolvere,27.51.00,"aspirapolvere, fabbricazione"
2871.0,,barbecue elettrici,fabbricazione,"barbecue elettrici, fabbricazione",fabbricazione di barbecue elettrici,27.51.00,"barbecue elettrici, fabbricazione"
2872.0,,cappe,fabbricazione,"cappe, fabbricazione",fabbricazione di cappe,27.51.00,"cappe, fabbricazione"
2873.0,,cappe aspiranti o da riciclo,fabbricazione,"cappe aspiranti o da riciclo, fabbricazione",fabbricazione di cappe aspiranti o da riciclo,27.51.00,"cappe aspiranti o da riciclo, fabbricazione"
2874.0,,congelatori,fabbricazione,"congelatori, fabbricazione",fabbricazione di congelatori,27.51.00,"congelatori, fabbricazione"
2875.0,,coperte a riscaldamento elettrico,fabbricazione,"coperte a riscaldamento elettrico, fabbricazione",fabbricazione di coperte a riscaldamento elettrico,27.51.00,"coperte a riscaldamento elettrico, fabbricazione"
2876.0,,elettrodomestici,fabbricazione,"elettrodomestici, fabbricazione",fabbricazione di elettrodomestici,27.51.00,"elettrodomestici, fabbricazione"
2877.0,,ferri da stiro elettrici,fabbricazione,"ferri da stiro elettrici, fabbricazione",fabbricazione di ferri da stiro elettrici,27.51.00,"ferri da stiro elettrici, fabbricazione"
2878.0,,fornelli,fabbricazione,"fornelli, fabbricazione",fabbricazione di fornelli,27.51.00,"fornelli, fabbricazione"
2879.0,,forni a microonde,fabbricazione,"forni a microonde, fabbricazione",fabbricazione di forni a microonde,27.51.00,"forni a microonde, fabbricazione"
2880.0,,forni elettrici,fabbricazione,"forni elettrici, fabbricazione",fabbricazione di forni elettrici,27.51.00,"forni elettrici, fabbricazione"
2881.0,,friggitrici,fabbricazione,"friggitrici, fabbricazione",fabbricazione di friggitrici,27.51.00,"friggitrici, fabbricazione"
2882.0,,frigoriferi,fabbricazione,"frigoriferi, fabbricazione",fabbricazione di frigoriferi,27.51.00,"frigoriferi, fabbricazione"
2883.0,,frullatori,fabbricazione,"frullatori, fabbricazione",fabbricazione di frullatori,27.51.00,"frullatori, fabbricazione"
2884.0,,girarrosti,fabbricazione,"girarrosti, fabbricazione",fabbricazione di girarrosti,27.51.00,"girarrosti, fabbricazione"
2885.0,,lavastoviglie,fabbricazione,"lavastoviglie, fabbricazione",fabbricazione di lavastoviglie,27.51.00,"lavastoviglie, fabbricazione"
2887.0,,lucidatrici per pavimenti,fabbricazione,"lucidatrici per pavimenti, fabbricazione",fabbricazione di lucidatrici per pavimenti,27.51.00,"lucidatrici per pavimenti, fabbricazione"
2888.0,,macchine per la preparazione di caffè o tè,fabbricazione,"macchine per la preparazione di caffè o tè, fabbricazione",fabbricazione di macchine per la preparazione di caffè o tè,27.51.00,"macchine per la preparazione di caffè o tè, fabbricazione"
2889.0,,macinini,fabbricazione,"macinini, fabbricazione",fabbricazione di macinini,27.51.00,"macinini, fabbricazione"
2890.0,,piastre riscaldanti,fabbricazione,"piastre riscaldanti, fabbricazione",fabbricazione di piastre riscaldanti,27.51.00,"piastre riscaldanti, fabbricazione"
2891.0,,rasoi elettrici,fabbricazione,"rasoi elettrici, fabbricazione",fabbricazione di rasoi elettrici,27.51.00,"rasoi elettrici, fabbricazione"
2892.0,,riscaldatori elettrici a resistenza,fabbricazione,"riscaldatori elettrici a resistenza, fabbricazione",fabbricazione di riscaldatori elettrici a resistenza,27.51.00,"riscaldatori elettrici a resistenza, fabbricazione"
2893.0,,scaldacqua elettrici,fabbricazione,"scaldacqua elettrici, fabbricazione",fabbricazione di scaldacqua elettrici,27.51.00,"scaldacqua elettrici, fabbricazione"
2894.0,,spazzole elettriche,fabbricazione,"spazzole elettriche, fabbricazione",fabbricazione di spazzole elettriche,27.51.00,"spazzole elettriche, fabbricazione"
2895.0,,spazzolini da denti elettrici,fabbricazione,"spazzolini da denti elettrici, fabbricazione",fabbricazione di spazzolini da denti elettrici,27.51.00,"spazzolini da denti elettrici, fabbricazione"
2896.0,,spremiagrumi,fabbricazione,"spremiagrumi, fabbricazione",fabbricazione di spremiagrumi,27.51.00,"spremiagrumi, fabbricazione"
2897.0,,tostapane,fabbricazione,"tostapane, fabbricazione",fabbricazione di tostapane,27.51.00,"tostapane, fabbricazione"
2898.0,,tritatori di rifiuti,fabbricazione,"tritatori di rifiuti, fabbricazione",fabbricazione di tritatori di rifiuti,27.51.00,"tritatori di rifiuti, fabbricazione"
2899.0,,ventilatori da tavolo,fabbricazione,"ventilatori da tavolo, fabbricazione",fabbricazione di ventilatori da tavolo,27.51.00,"ventilatori da tavolo, fabbricazione"
2900.0,,ventilatori portatili per uso domestico,fabbricazione,"ventilatori portatili per uso domestico, fabbricazione",fabbricazione di ventilatori portatili per uso domestico,27.51.00,"ventilatori portatili per uso domestico, fabbricazione"
2901.0,,apparecchi di riscaldamento non elettrici,fabbricazione,"apparecchi di riscaldamento non elettrici, fabbricazione",fabbricazione di apparecchi di riscaldamento non elettrici,27.52.00,"apparecchi di riscaldamento non elettrici, fabbricazione"
2902.0,,apparecchi non elettrici per uso domestico,fabbricazione,"apparecchi non elettrici per uso domestico, fabbricazione",fabbricazione di apparecchi non elettrici per uso domestico,27.52.00,"apparecchi non elettrici per uso domestico, fabbricazione"
